"","experiment_alias","cell_line"
"7051","GSM4618171","skeletal muscle"
"7052","GSM4618172","skeletal muscle"
"7053","GSM4618177","skeletal muscle"
"7055","GSM4618179","skeletal muscle"
"7056","GSM4618180","skeletal muscle"
"7057","GSM4618181","skeletal muscle"
"7058","GSM4647797","K562"
"7059","GSM4647798","K562"
"7060","GSM4647799","K562"
"7061","GSM4647800","K562"
"7062","GSM4647801","K562"
"7063","GSM4647802","K562"
"7064","GSM4647803","K562"
"7065","GSM4647804","K562"
"7066","GSM4647805","K562"
"7067","GSM4647806","K562"
"7068","GSM4647807","K562"
"7069","GSM4647808","K562"
"7070","GSM4647809","K562"
"7071","GSM4647810","K562"
"7072","GSM4663991","brain"
"7073","GSM4663992","brain"
"7074","GSM4663993","brain"
"7075","GSM4663994","brain"
"7076","GSM4663995","brain"
"7077","GSM4663996","brain"
"7078","GSM4663997","brain"
"7079","GSM4663998","brain"
"7080","GSM4670758","Vero 6"
"7081","GSM4670759","Calu 3"
"7082","GSM4670760","Calu 3"
"7083","GSM4670761","Calu 3"
"7084","GSM4670762","Calu 3"
"7085","GSM4670763","Calu 3"
"7086","GSM4670764","Calu 3"
"7087","GSM4670765","Calu 3"
"7088","GSM4670766","Calu 3"
"7089","GSM4670767","Calu 3"
"7090","GSM4672165","B cells"
"7091","GSM4672166","B cells"
"7092","GSM4672167","B cells"
"7093","GSM4672168","B cells"
"7094","GSM4672169","B cells"
"7095","GSM4684684","Cardiac (left ventricle)"
"7096","GSM4684685","Cardiac (left ventricle)"
"7097","GSM4684686","Cardiac (left ventricle)"
"7098","GSM4684687","Cardiac (left ventricle)"
"7099","GSM4684688","Cardiac (left ventricle)"
"7100","GSM4684689","Cardiac (left ventricle)"
"7101","GSM4684690","Cardiac (left ventricle)"
"7102","GSM4684691","Cardiac (left ventricle)"
"7103","GSM4684692","Cardiac (left ventricle)"
"7104","GSM4684693","Cardiac (left ventricle)"
"7105","GSM4684694","Cardiac (left ventricle)"
"7106","GSM4684695","Cardiac (left ventricle)"
"7107","GSM4684696","Cardiac (left ventricle)"
"7108","GSM4684697","Cardiac (left ventricle)"
"7109","GSM4684698","Cardiac (left ventricle)"
"7110","GSM4684699","Cardiac (left ventricle)"
"7111","GSM4684700","Cardiac (left ventricle)"
"7112","GSM4684701","Cardiac (left ventricle)"
"7113","GSM4692787","cerebral cortex"
"7114","GSM4692788","cerebral cortex"
"7115","GSM4692789","cerebral cortex"
"7116","GSM4692790","cerebral cortex"
"7117","GSM4692791","cerebral cortex"
"7118","GSM4692792","cerebral cortex"
"7119","GSM4692793","cerebral cortex"
"7120","GSM4692794","cerebral cortex"
"7121","GSM4692795","cerebral cortex"
"7122","GSM4692796","cerebral cortex"
"7123","GSM4692797","cerebral cortex"
"7124","GSM4692798","cerebral cortex"
"7125","GSM4692799","cerebral cortex"
"7126","GSM4692800","cerebral cortex"
"7127","GSM4692801","cerebral cortex"
"7128","GSM4692802","cerebral cortex"
"7129","GSM4692803","cerebral cortex"
"7130","GSM4692804","cerebral cortex"
"7131","GSM4697829","RAW264.7"
"7132","GSM4697830","RAW264.7"
"7133","GSM4697831","RAW264.7"
"7134","GSM4697832","RAW264.7"
"7135","GSM4697833","RAW264.7"
"7136","GSM4697834","RAW264.7"
"7137","GSM4697835","RAW264.7"
"7138","GSM4697836","RAW264.7"
"7139","GSM4697837","RAW264.7"
"7140","GSM4697838","RAW264.7"
"7141","GSM4697839","RAW264.7"
"7142","GSM4697840","RAW264.7"
"7143","GSM4697841","RAW264.7"
"7144","GSM4697842","RAW264.7"
"7145","GSM4697843","RAW264.7"
"7146","GSM4697844","RAW264.7"
"7147","GSM4697845","RAW264.7"
"7148","GSM4697846","RAW264.7"
"7149","GSM4697847","RAW264.7"
"7150","GSM4697848","RAW264.7"
"7151","GSM4697849","RAW264.7"
"7152","GSM4697850","RAW264.7"
"7153","GSM4697851","RAW264.7"
"7154","GSM4697852","RAW264.7"
"7155","GSM4697853","RAW264.7"
"7156","GSM4697854","RAW264.7"
"7157","GSM4697855","RAW264.7"
"7158","GSM4697856","RAW264.7"
"7159","GSM4697857","RAW264.7"
"7160","GSM4697858","RAW264.7"
"7161","GSM4697859","RAW264.7"
"7162","GSM4697860","RAW264.7"
"7163","GSM4697861","RAW264.7"
"7164","GSM4697862","RAW264.7"
"7165","GSM4699675","testis"
"7166","GSM4699676","testis"
"7167","GSM4699677","testis"
"7168","GSM4711285","SH-SY5Y"
"7169","GSM4711286","SH-SY5Y"
"7170","GSM4711288","SH-SY5Y"
"7171","GSM4711289","SH-SY5Y"
"7172","GSM4711291","SH-SY5Y"
"7173","GSM4711292","SH-SY5Y"
"7174","GSM4711294","SH-SY5Y"
"7175","GSM4711295","SH-SY5Y"
"7176","GSM4711297","SH-SY5Y"
"7177","GSM4711298","SH-SY5Y"
"7178","GSM4711300","SH-SY5Y"
"7179","GSM4711301","SH-SY5Y"
"7180","GSM4711303","SH-SY5Y"
"7181","GSM4711304","SH-SY5Y"
"7182","GSM4711306","SH-SY5Y"
"7183","GSM4711307","SH-SY5Y"
"7184","GSM4711309","SH-SY5Y"
"7185","GSM4711310","SH-SY5Y"
"7186","GSM4711312","SH-SY5Y"
"7187","GSM4711313","SH-SY5Y"
"7188","GSM4711315","SH-SY5Y"
"7189","GSM4711316","SH-SY5Y"
"7190","GSM4711318","SH-SY5Y"
"7191","GSM4711319","SH-SY5Y"
"7192","GSM4715688","Multiple Myeloma"
"7193","GSM4715689","Multiple Myeloma"
"7194","GSM4721912","Fetal cortex"
"7195","GSM4721913","Fetal cortex"
"7196","GSM4721914","Fetal cortex"
"7197","GSM4721915","Fetal cortex"
"7198","GSM4721916","Fetal cortex"
"7199","GSM4721917","Fetal cortex"
"7200","GSM4721918","Fetal cortex"
"7201","GSM4721919","Fetal cortex"
"7202","GSM4721920","Fetal cortex"
"7203","GSM4721921","Fetal cortex"
"7204","GSM4721922","Fetal cortex"
"7205","GSM4721923","Fetal cortex"
"7206","GSM4721924","Fetal cortex"
"7207","GSM4721925","Fetal cortex"
"7208","GSM4721926","Fetal cortex"
"7209","GSM4721927","Fetal cortex"
"7210","GSM4721928","Fetal cortex"
"7211","GSM4721929","Fetal cortex"
"7212","GSM4721930","Fetal cortex"
"7213","GSM4721931","Fetal cortex"
"7214","GSM4721932","Fetal cortex"
"7215","GSM4721933","Fetal cortex"
"7216","GSM4721934","Fetal cortex"
"7217","GSM4721935","Fetal cortex"
"7218","GSM4721936","Fetal cortex"
"7219","GSM4721937","Fetal cortex"
"7220","GSM4721938","Fetal cortex"
"7221","GSM4721939","Fetal cortex"
"7222","GSM4736503","hESC"
"7223","GSM4736504","hESC"
"7224","GSM4736505","neuronal precursor cells"
"7225","GSM4736506","neuronal precursor cells"
"7226","GSM4736507","early neurons"
"7227","GSM4736508","early neurons"
"7228","GSM4736509","neurons"
"7229","GSM4736510","neurons"
"7230","GSM4736511","hESC"
"7231","GSM4736512","hESC"
"7232","GSM4736513","neuronal precursor cells"
"7233","GSM4736514","neuronal precursor cells"
"7234","GSM4736515","early neurons"
"7235","GSM4736516","early neurons"
"7236","GSM4736517","neurons"
"7237","GSM4736518","neurons"
"7238","GSM4736519","hESC"
"7239","GSM4736520","neuronal precursor cells"
"7240","GSM4736521","early neurons"
"7241","GSM4736522","early neurons"
"7242","GSM4736523","hESC"
"7243","GSM4736524","neuronal precursor cells"
"7244","GSM4736525","neurons"
"7245","GSM4736526","neurons"
"7246","GSM4743445","embryonic fibroblast"
"7247","GSM4743446","embryonic fibroblast"
"7248","GSM4743447","embryonic fibroblast"
"7249","GSM4743448","embryonic fibroblast"
"7250","GSM4743449","embryonic fibroblast"
"7251","GSM4743450","embryonic fibroblast"
"7252","GSM4743451","embryonic fibroblast"
"7253","GSM4743452","embryonic fibroblast"
"7254","GSM4743453","embryonic fibroblast"
"7255","GSM4743454","embryonic fibroblast"
"7256","GSM4743455","embryonic fibroblast"
"7257","GSM4743456","embryonic fibroblast"
"7258","GSM4744693","HEK293T"
"7259","GSM4744694","HEK293T"
"7260","GSM4744695","HEK293T"
"7261","GSM4744696","HEK293T"
"7262","GSM4744697","HEK293T"
"7263","GSM4744698","HEK293T"
"7264","GSM4744699","HEK293T"
"7265","GSM4744700","HEK293T"
"7266","GSM4745440","embryonic fibroblast"
"7267","GSM4745441","embryonic fibroblast"
"7268","GSM4745442","embryonic fibroblast"
"7269","GSM4745443","embryonic fibroblast"
"7270","GSM4745444","embryonic fibroblast"
"7271","GSM4745445","embryonic fibroblast"
"7272","GSM4745446","embryonic fibroblast"
"7273","GSM4745447","embryonic fibroblast"
"7274","GSM4745448","embryonic fibroblast"
"7275","GSM4745449","embryonic fibroblast"
"7276","GSM4745450","embryonic fibroblast"
"7277","GSM4745451","embryonic fibroblast"
"7278","GSM4751855","HCT-116"
"7279","GSM4751856","HCT-116"
"7280","GSM4751857","HCT-116"
"7281","GSM4751858","HCT-116"
"7282","GSM4751859","HCT-116"
"7283","GSM4751860","HCT-116"
"7284","GSM4751861","HCT-116"
"7285","GSM4751862","HCT-116"
"7286","GSM4751863","HCT-116"
"7287","GSM4751864","HCT-116"
"7288","GSM4751865","HCT-116"
"7289","GSM4751866","HCT-116"
"7290","GSM4751867","HCT-116"
"7291","GSM4751868","HCT-116"
"7292","GSM4751869","HCT-116"
"7293","GSM4751870","HCT-116"
"7294","GSM4751871","HCT-116"
"7295","GSM4751872","HCT-116"
"7296","GSM4751873","HCT-116"
"7297","GSM4751874","HCT-116"
"7298","GSM4763681","Neuro2a"
"7299","GSM4763682","Neuro2a"
"7300","GSM4763683","Neuro2a"
"7301","GSM4763684","Neuro2a"
"7302","GSM4764673","Neuro2a"
"7304","GSM4764675","Neuro2a"
"7305","GSM4764676","Neuro2a"
"7307","GSM4764678","Neuro2a"
"7308","GSM4764679","Neuro2a"
"7309","GSM4764680","Neuro2a"
"7310","GSM4764681","Neuro2a"
"7311","GSM4764682","Neuro2a"
"7312","GSM4764683","Neuro2a"
"7313","GSM4764684","Neuro2a"
"7314","GSM4769284","embryonic fibroblast"
"7315","GSM4769285","embryonic fibroblast"
"7316","GSM4769286","embryonic fibroblast"
"7317","GSM4769287","embryonic fibroblast"
"7318","GSM4769288","embryonic fibroblast"
"7319","GSM4769289","embryonic fibroblast"
"7320","GSM4769290","embryonic fibroblast"
"7321","GSM4769291","embryonic fibroblast"
"7322","GSM4769292","embryonic fibroblast"
"7323","GSM4769293","embryonic fibroblast"
"7324","GSM4769294","embryonic fibroblast"
"7325","GSM4769295","embryonic fibroblast"
"7326","GSM4769296","embryonic fibroblast"
"7327","GSM4769297","embryonic fibroblast"
"7328","GSM4769298","embryonic fibroblast"
"7329","GSM4769299","embryonic fibroblast"
"7330","GSM4769300","embryonic fibroblast"
"7331","GSM4769301","embryonic fibroblast"
"7332","GSM4769302","embryonic fibroblast"
"7333","GSM4769303","embryonic fibroblast"
"7334","GSM4769304","embryonic fibroblast"
"7335","GSM4769305","embryonic fibroblast"
"7336","GSM4769306","embryonic fibroblast"
"7337","GSM4769307","embryonic fibroblast"
"7338","GSM4769308","embryonic fibroblast"
"7339","GSM4769309","embryonic fibroblast"
"7340","GSM4769310","embryonic fibroblast"
"7341","GSM4769311","embryonic fibroblast"
"7342","GSM4769312","embryonic fibroblast"
"7343","GSM4769313","embryonic fibroblast"
"7344","GSM4769314","embryonic fibroblast"
"7345","GSM4769315","embryonic fibroblast"
"7346","GSM4769316","embryonic fibroblast"
"7347","GSM4769317","embryonic fibroblast"
"7348","GSM4769318","embryonic fibroblast"
"7349","GSM4769319","embryonic fibroblast"
"7350","GSM4780415","Cerebellum"
"7351","GSM4780416","Cerebellum"
"7352","GSM4780417","Cerebellum"
"7353","GSM4780418","Cerebellum"
"7354","GSM4780419","Cerebellum"
"7355","GSM4780420","Cerebellum"
"7356","GSM4780421","Cerebellum"
"7357","GSM4780422","Cerebellum"
"7358","GSM4780423","Cerebellum"
"7359","GSM4780424","Cerebellum"
"7360","GSM4780425","Cerebellum"
"7361","GSM4780426","Cerebellum"
"7362","GSM4780427","Cerebellum"
"7363","GSM4780428","Cerebellum"
"7364","GSM4780429","Cerebellum"
"7365","GSM4780430","Cerebellum"
"7366","GSM4780431","Cerebellum"
"7367","GSM4780432","Cerebellum"
"7368","GSM4787156","HAP-1"
"7369","GSM4787157","HAP-1"
"7370","GSM4787158","HeLa"
"7371","GSM4787159","HeLa"
"7372","GSM4787160","HeLa"
"7373","GSM4787161","HeLa"
"7374","GSM4787162","HeLa"
"7375","GSM4787163","A549"
"7376","GSM4787164","A549"
"7377","GSM4787165","A549"
"7378","GSM4787166","A549"
"7379","GSM4787167","A549"
"7380","GSM4787168","A549"
"7381","GSM4787169","A549"
"7382","GSM4787170","A549"
"7383","GSM4787171","A549"
"7384","GSM4787172","A549"
"7385","GSM4787173","A549"
"7386","GSM4787174","A549"
"7387","GSM4787175","A549"
"7388","GSM4787176","A549"
"7389","GSM4787177","A549"
"7390","GSM4787178","A549"
"7391","GSM4787179","A549"
"7392","GSM4787180","A549"
"7393","GSM4787181","A549"
"7394","GSM4787182","A549"
"7395","GSM4787183","A549"
"7396","GSM4787184","A549"
"7397","GSM4787185","A549"
"7398","GSM4793039","3T3"
"7399","GSM4793040","3T3"
"7400","GSM4793041","3T3"
"7401","GSM4793042","3T3"
"7402","GSM4793043","3T3"
"7403","GSM4793044","3T3"
"7404","GSM4793045","3T3"
"7405","GSM4793046","3T3"
"7406","GSM4793171","HEK293"
"7407","GSM4793172","HEK293"
"7408","GSM4793173","HEK293"
"7409","GSM4793174","HEK293"
"7410","GSM4793175","HEK293"
"7411","GSM4793176","HEK293"
"7412","GSM4793179","HEK293"
"7413","GSM4793180","HEK293"
"7414","GSM4793181","HEK293"
"7415","GSM4793182","HEK293"
"7416","GSM4793183","HEK293"
"7417","GSM4793184","HEK293"
"7418","GSM4795532","liver"
"7419","GSM4795533","liver"
"7420","GSM4795534","liver"
"7421","GSM4795535","liver"
"7422","GSM4795536","liver"
"7423","GSM4795537","liver"
"7424","GSM4795538","liver"
"7425","GSM4795539","liver"
"7426","GSM4795540","liver"
"7427","GSM4795541","liver"
"7428","GSM4795542","liver"
"7429","GSM4795543","liver"
"7430","GSM4798519","HEK293"
"7431","GSM4798520","HEK293"
"7432","GSM4798521","HEK293"
"7433","GSM4798522","HEK293"
"7434","GSM4798523","HEK293"
"7435","GSM4798524","HEK293"
"7436","GSM4798525","HEK293"
"7437","GSM4798526","HEK293"
"7438","GSM4798527","HEK293"
"7439","GSM4798528","HEK293"
"7440","GSM4798529","HEK293"
"7441","GSM4798530","HEK293"
"7442","GSM4798531","HEK293"
"7443","GSM4798532","HEK293"
"7444","GSM4798533","HEK293"
"7445","GSM4798534","HEK293"
"7446","GSM4798535","HEK293"
"7447","GSM4798536","HEK293"
"7448","GSM4812183","hippocampus"
"7449","GSM4812184","hippocampus"
"7450","GSM4812185","hippocampus"
"7451","GSM4812186","hippocampus"
"7452","GSM4812187","hippocampus"
"7453","GSM4812188","hippocampus"
"7454","GSM4812189","hippocampus"
"7455","GSM4812190","hippocampus"
"7456","GSM4812191","hippocampus"
"7457","GSM4812192","hippocampus"
"7458","GSM4812193","hippocampus"
"7459","GSM4812194","hippocampus"
"7460","GSM4813839","hippocampus"
"7461","GSM4813840","hippocampus"
"7462","GSM4813841","hippocampus"
"7463","GSM4813842","hippocampus"
"7464","GSM4813843","hippocampus"
"7465","GSM4813844","hippocampus"
"7466","GSM4813845","hippocampus"
"7467","GSM4813846","hippocampus"
"7468","GSM4813847","hippocampus"
"7469","GSM4813848","hippocampus"
"7470","GSM4813849","hippocampus"
"7471","GSM4813850","hippocampus"
"7472","GSM4813851","hippocampus"
"7473","GSM4813852","hippocampus"
"7474","GSM4813853","hippocampus"
"7475","GSM4813854","hippocampus"
"7476","GSM4813855","hippocampus"
"7477","GSM4813856","hippocampus"
"7478","GSM4813857","hippocampus"
"7479","GSM4815960","Primary human bronchial epithelial cells"
"7480","GSM4815961","Primary human bronchial epithelial cells"
"7481","GSM4815962","Primary human bronchial epithelial cells"
"7482","GSM4815963","Primary human bronchial epithelial cells"
"7483","GSM4815964","Primary human bronchial epithelial cells"
"7484","GSM4815965","Primary human bronchial epithelial cells"
"7485","GSM4815966","Primary human bronchial epithelial cells"
"7486","GSM4815967","Primary human bronchial epithelial cells"
"7487","GSM4815968","Primary human bronchial epithelial cells"
"7488","GSM4815969","Primary human bronchial epithelial cells"
"7489","GSM4815970","Primary human bronchial epithelial cells"
"7490","GSM4815971","Primary human bronchial epithelial cells"
"7491","GSM4815972","Primary human bronchial epithelial cells"
"7492","GSM4815973","Primary human bronchial epithelial cells"
"7493","GSM4815974","Primary human bronchial epithelial cells"
"7494","GSM4815975","Primary human bronchial epithelial cells"
"7495","GSM4815976","Primary CD4+ T-cells"
"7496","GSM4815977","Primary CD4+ T-cells"
"7497","GSM4815978","Primary CD4+ T-cells"
"7498","GSM4815979","Primary CD4+ T-cells"
"7499","GSM4815980","Primary CD4+ T-cells"
"7500","GSM4815981","Primary CD4+ T-cells"
"7501","GSM4815982","Primary CD4+ T-cells"
"7502","GSM4815983","Primary CD4+ T-cells"
"7503","GSM4822815","HEK293"
"7504","GSM4822816","HEK293"
"7505","GSM4822819","HEK293"
"7506","GSM4822820","HEK293"
"7507","GSM4822823","HEK293"
"7508","GSM4822824","HEK293"
"7509","GSM4822827","HEK293"
"7510","GSM4822828","HEK293"
"7511","GSM4822831","HEK293"
"7512","GSM4822832","HEK293"
"7513","GSM4822835","HEK293"
"7514","GSM4822836","HEK293"
"7515","GSM4822839","HEK293"
"7516","GSM4822840","HEK293"
"7517","GSM4822843","HEK293"
"7518","GSM4822844","HEK293"
"7519","GSM4822847","HEK293"
"7520","GSM4822848","HEK293"
"7521","GSM4826365","C4-2"
"7522","GSM4826366","C4-2"
"7523","GSM4826367","C4-2"
"7524","GSM4832647","megakaryocytes"
"7525","GSM4832648","megakaryocytes"
"7526","GSM4832649","megakaryocytes"
"7527","GSM4832650","megakaryocytes"
"7528","GSM4832651","megakaryocytes"
"7529","GSM4832652","megakaryocytes"
"7530","GSM4832653","megakaryocytes"
"7531","GSM4832654","megakaryocytes"
"7532","GSM4832655","megakaryocytes"
"7533","GSM4832656","megakaryocytes"
"7534","GSM4832657","megakaryocytes"
"7535","GSM4832658","megakaryocytes"
"7536","GSM4871489","CD4+ T cell"
"7537","GSM4871490","CD4+ T cell"
"7538","GSM4871491","CD4+ T cell"
"7539","GSM4871492","CD4+ T cell"
"7540","GSM4871493","CD4+ T cell"
"7541","GSM4871494","CD4+ T cell"
"7542","GSM4871495","CD4+ T cell"
"7543","GSM4871496","CD4+ T cell"
"7544","GSM4871497","CD4+ T cell"
"7545","GSM4871498","CD4+ T cell"
"7546","GSM4871499","CD4+ T cell"
"7547","GSM4871500","CD4+ T cell"
"7548","GSM4879484","OSCC"
"7549","GSM4879485","OSCC"
"7550","GSM4879486","OSCC"
"7551","GSM4879487","OSCC"
"7552","GSM4886534","skeletal muscle"
"7553","GSM4886535","skeletal muscle"
"7554","GSM4886536","skeletal muscle"
"7555","GSM4886537","skeletal muscle"
"7556","GSM4886538","skeletal muscle"
"7557","GSM4886539","skeletal muscle"
"7558","GSM4886540","HEK293T"
"7559","GSM4886541","HEK293T"
"7560","GSM4886542","HEK293T"
"7561","GSM4886543","HEK293T"
"7562","GSM4886544","HEK293T"
"7563","GSM4886545","HEK293T"
"7564","GSM4886546","HEK293T"
"7565","GSM4886547","HEK293T"
"7566","GSM4904490","LNCaP"
"7567","GSM4904491","LNCaP"
"7568","GSM4904492","LNCaP"
"7569","GSM4904493","LNCaP"
"7570","GSM4904494","LNCaP"
"7571","GSM4904495","LNCaP"
"7572","GSM4904496","LNCaP"
"7573","GSM4904497","LNCaP"
"7574","GSM4904498","LNCaP"
"7575","GSM4904499","LNCaP"
"7576","GSM4904500","LNCaP"
"7577","GSM4904501","LNCaP"
"7578","GSM4904502","LNCaP"
"7579","GSM4904503","LNCaP"
"7580","GSM4904504","LNCaP"
"7581","GSM4904505","LNCaP"
"7582","GSM4904506","LNCaP"
"7583","GSM4904507","LNCaP"
"7584","GSM4904508","LNCaP"
"7585","GSM4904509","LNCaP"
"7586","GSM4904510","LNCaP"
"7587","GSM4904511","LNCaP"
"7588","GSM4904512","LNCaP"
"7589","GSM4904513","LNCaP"
"7590","GSM4904514","LNCaP"
"7591","GSM4904515","LNCaP"
"7592","GSM4904516","LNCaP"
"7593","GSM4904517","LNCaP"
"7594","GSM4904518","LNCaP"
"7595","GSM4904519","LNCaP"
"7596","GSM4904520","LNCaP"
"7597","GSM4904521","LNCaP"
"7598","GSM4949718","Calu 3"
"7599","GSM4949719","Calu 3"
"7600","GSM4949724","Calu 3"
"7601","GSM4949725","Calu 3"
"7602","GSM4949730","Calu 3"
"7603","GSM4949731","Calu 3"
"7604","GSM4954343","embryo"
"7605","GSM4954344","embryo"
"7606","GSM4954345","embryo"
"7607","GSM4954346","embryo"
"7608","GSM4954347","embryo"
"7609","GSM4954348","embryo"
"7610","GSM4954349","Cerebellum"
"7611","GSM4954350","Cerebellum"
"7612","GSM4954351","Cerebellum"
"7613","GSM4954352","Cerebellum"
"7614","GSM4954353","Cerebellum"
"7615","GSM4954354","Cerebellum"
"7616","GSM4954355","embryonic fibroblast"
"7617","GSM4954356","embryonic fibroblast"
"7618","GSM4954357","embryonic fibroblast"
"7619","GSM4954358","embryonic fibroblast"
"7620","GSM4954359","embryonic fibroblast"
"7621","GSM4954360","embryonic fibroblast"
"7622","GSM4954361","embryonic fibroblast"
"7623","GSM4954362","embryonic fibroblast"
"7624","GSM4954363","embryonic fibroblast"
"7625","GSM4954364","embryonic fibroblast"
"7626","GSM4954365","embryonic fibroblast"
"7627","GSM4954366","embryonic fibroblast"
"7628","GSM4954367","embryonic fibroblast"
"7629","GSM4954368","embryonic fibroblast"
"7630","GSM4954369","embryonic fibroblast"
"7631","GSM4954370","embryonic fibroblast"
"7632","GSM4954371","embryonic fibroblast"
"7633","GSM4954372","embryonic fibroblast"
"7634","GSM4954373","embryonic fibroblast"
"7635","GSM4954374","embryonic fibroblast"
"7636","GSM4954375","embryonic fibroblast"
"7637","GSM4954376","embryonic fibroblast"
"7638","GSM4954377","embryonic fibroblast"
"7639","GSM4954378","embryonic fibroblast"
"7640","GSM4954379","embryonic fibroblast"
"7641","GSM4954380","embryonic fibroblast"
"7642","GSM4954381","embryonic fibroblast"
"7643","GSM4954382","embryonic fibroblast"
"7644","GSM4954383","embryonic fibroblast"
"7651","GSM4958141","muscle tissue"
"7652","GSM4958142","muscle tissue"
